 ,Area,X,Y,Slice
796,539.339,3122.304,1981.189,1
797,123.289,131.595,1981.002,1
798,369.064,1447.037,1985.610,1
799,532.111,3402.615,1984.347,1
800,246.176,1124.358,1982.151,1
801,1254.978,5878.089,1997.592,1
802,760.617,2770.442,1993.899,1
803,307.219,1825.064,1989.233,1
804,393.561,3447.876,1996.750,1
805,386.332,2736.409,1997.939,1
806,160.236,930.804,1999.029,1
807,665.038,4436.205,2004.338,1
808,415.247,1772.797,2011.844,1
809,359.426,509.272,2013.401,1
810,126.502,162.731,2011.273,1
811,382.316,4018.852,2022.673,1
812,772.263,4251.533,2029.829,1
813,685.117,4761.130,2026.486,1
814,1234.898,4163.096,2038.215,1
815,315.250,1645.603,2030.479,1
816,856.598,3878.113,2038.825,1
817,989.525,5613.184,2045.476,1
818,457.414,3689.760,2043.807,1
819,301.596,2159.231,2044.634,1
820,163.850,2569.106,2045.329,1
821,655.801,30.024,2063.567,1
822,648.974,5140.989,2057.373,1
823,1081.088,4137.956,2072.429,1
824,499.983,3209.688,2072.579,1
825,382.316,3700.882,2071.250,1
826,373.883,1653.017,2074.763,1
827,341.354,2283.082,2074.267,1
828,603.996,2863.859,2077.589,1
829,801.981,2445.680,2082.900,1
830,297.179,1138.334,2079.032,1
831,108.430,3.481,2083.188,1
832,609.216,4094.742,2096.191,1
833,283.123,2808.528,2093.315,1
834,559.017,5218.651,2099.968,1
835,1132.894,4679.967,2109.340,1
836,1337.706,4061.806,2125.895,1
837,56.625,2.506,2115.518,1
838,738.931,5306.377,2123.901,1
839,313.242,2963.995,2123.521,1
840,1048.559,6141.961,2131.366,1
841,640.942,4186.541,2134.800,1
842,478.297,3662.408,2135.805,1
843,531.307,2847.919,2145.186,1
844,263.847,2118.136,2144.302,1
845,1065.024,5032.551,2155.387,1
846,228.105,720.940,2150.031,1
847,408.822,1871.141,2154.843,1
848,270.674,1303.190,2157.780,1
849,1122.854,5172.708,2169.390,1
850,206.017,82.703,2163.227,1
851,242.964,1724.112,2165.119,1
852,267.059,1664.115,2168.891,1
853,989.123,5597.333,2177.884,1
854,469.864,2530.665,2178.825,1
855,1235.300,5225.953,2185.726,1
856,219.671,2171.541,2175.909,1
857,528.496,3167.390,2183.077,1
858,295.572,1964.024,2180.955,1
859,270.674,2003.084,2179.725,1
860,463.037,2806.808,2187.216,1
861,280.312,2601.471,2189.826,1
862,251.397,2064.151,2196.945,1
863,871.858,4637.881,2203.570,1
864,258.224,631.424,2200.681,1
865,889.930,5779.004,2206.961,1
866,574.278,1523.233,2209.903,1
867,1145.744,5893.843,2214.879,1
868,318.463,2636.969,2207.242,1
869,108.430,1587.931,2207.086,1
870,880.292,4186.039,2216.908,1
871,384.324,3117.826,2212.577,1
872,373.481,797.336,2214.365,1
873,263.043,2036.709,2213.880,1
874,459.422,3575.805,2220.947,1
875,750.979,4000.220,2220.650,1
876,2356.547,5612.228,2236.466,1
877,243.365,250.679,2218.156,1
878,527.693,4134.035,2222.729,1
879,514.440,3881.597,2223.249,1
880,673.471,5213.015,2226.751,1
881,109.233,1366.969,2224.542,1
882,629.296,3481.817,2232.347,1
883,216.860,927.393,2229.552,1
884,893.946,2341.863,2237.872,1
885,497.172,537.942,2238.301,1
886,348.984,1731.819,2236.174,1
887,214.852,296.397,2239.489,1
888,556.206,3727.448,2242.155,1
889,846.959,4332.991,2245.253,1
890,670.660,2487.884,2247.844,1
891,237.743,822.799,2245.482,1
892,68.672,1414.517,2240.090,1
893,765.436,5243.429,2250.361,1
894,531.709,3227.428,2248.388,1
895,899.166,4885.388,2258.811,1
896,255.815,1441.840,2254.174,1
897,444.965,979.701,2259.705,1
898,499.582,3960.342,2262.050,1
899,276.697,389.012,2262.445,1
900,510.023,3819.690,2270.525,1
901,192.363,21.313,2266.952,1
902,1091.529,3580.582,2278.393,1
903,708.811,4178.689,2274.330,1
904,656.203,3876.425,2275.930,1
905,485.526,4222.594,2274.934,1
906,396.774,2723.541,2275.322,1
907,715.639,4747.283,2280.647,1
908,1193.534,2101.391,2284.556,1
909,1333.288,6123.102,2285.619,1
910,347.779,529.224,2281.659,1
911,1822.428,5103.756,2302.434,1
912,271.075,277.650,2284.974,1
913,781.098,3999.250,2286.847,1
914,1081.490,5618.350,2292.954,1
915,260.634,1575.030,2287.739,1
916,285.131,2306.568,2289.429,1
917,411.231,2495.758,2304.161,1
918,243.365,1158.117,2304.929,1
919,838.526,5325.392,2316.517,1
920,430.508,111.474,2325.372,1
921,337.740,1446.237,2324.332,1
922,932.097,4054.443,2330.253,1
923,505.204,4226.749,2332.539,1
924,184.331,1135.012,2331.487,1
925,709.213,2567.971,2338.738,1
926,476.691,1823.086,2335.525,1
927,436.531,2365.304,2335.517,1
928,244.972,8.697,2352.885,1
929,637.328,3118.651,2363.745,1
930,1968.207,5953.479,2381.568,1
931,866.637,4555.780,2379.725,1
932,2009.571,4947.891,2396.228,1
933,1378.668,5005.751,2385.093,1
934,319.668,3374.311,2376.181,1
935,452.997,4310.924,2377.174,1
936,617.650,4722.334,2381.400,1
937,375.489,1227.520,2382.270,1
938,616.847,3280.315,2388.172,1
939,574.278,4597.413,2387.990,1
940,294.769,1351.539,2387.950,1
941,945.350,5256.012,2398.595,1
942,587.129,3723.154,2397.730,1
943,263.043,1696.145,2395.667,1
944,410.428,1832.747,2404.812,1
945,131.321,859.950,2396.915,1
946,397.577,1484.258,2403.943,1
947,456.210,4447.531,2406.648,1
948,1125.665,5069.623,2414.559,1
949,1524.848,6081.785,2418.467,1
950,1026.873,4015.221,2416.909,1
951,714.835,4645.606,2418.040,1
952,464.643,2767.526,2419.571,1
953,727.686,4408.110,2423.030,1
954,882.300,5793.072,2427.679,1
955,384.726,2378.983,2422.180,1
956,626.485,2974.658,2428.455,1
957,800.375,4988.692,2440.159,1
958,657.809,3360.552,2441.227,1
959,443.760,2866.497,2446.100,1
960,1035.708,3955.076,2454.925,1
961,293.163,1619.677,2447.950,1
962,524.882,2386.186,2451.346,1
963,755.396,4186.486,2453.633,1
964,657.809,4491.207,2454.163,1
965,872.260,5103.732,2455.917,1
966,379.505,3401.710,2454.893,1
967,598.373,4274.546,2458.334,1
968,155.416,31.100,2457.879,1
969,342.157,431.119,2464.864,1
970,800.776,4846.049,2472.153,1
971,338.543,1997.954,2462.226,1
972,378.702,3820.817,2466.580,1
973,639.336,5032.523,2479.404,1
974,219.671,3255.197,2473.870,1
975,739.332,4359.719,2481.841,1
976,224.490,230.506,2480.667,1
977,396.372,3036.509,2484.367,1
978,441.752,2993.481,2486.200,1
979,835.313,5654.576,2490.006,1
980,886.315,5086.062,2493.632,1
981,77.106,3847.698,2482.916,1
982,941.735,4621.001,2495.922,1
983,421.673,2672.857,2496.417,1
984,322.077,3059.345,2493.368,1
985,464.241,2343.343,2499.407,1
986,155.015,70.270,2495.745,1
987,526.488,3349.637,2502.829,1
988,575.081,3387.836,2502.100,1
989,331.716,2259.672,2503.281,1
990,905.994,5716.923,2519.033,1
991,340.952,693.579,2518.498,1
992,183.528,1285.627,2517.456,1
993,445.367,3212.840,2521.593,1
994,232.924,1925.720,2525.506,1
995,249.389,780.305,2530.227,1
996,228.506,1262.171,2530.987,1
997,863.826,4282.804,2540.593,1
998,404.404,2018.801,2540.632,1
999,705.599,4411.215,2546.254,1
1000,1182.691,3484.858,2554.015,1
1001,196.379,522.873,2544.375,1
1002,51.404,888.447,2543.112,1
1003,132.124,60.371,2549.036,1
1004,275.091,2219.887,2553.490,1
1005,405.207,3550.925,2556.271,1
1006,185.938,769.296,2554.462,1
1007,1394.732,5229.498,2565.723,1
1008,169.071,3334.913,2555.665,1
1009,193.166,1380.395,2559.931,1
1010,643.753,4306.061,2567.045,1
1011,299.990,1782.073,2561.647,1
1012,460.627,2994.489,2573.297,1
1013,514.440,3400.768,2575.809,1
1014,918.845,4211.682,2579.876,1
1015,273.886,3454.767,2570.565,1
1016,203.206,1469.151,2571.469,1
1017,319.668,1262.627,2574.910,1
1018,715.639,3193.573,2580.131,1
1019,275.894,2757.313,2575.255,1
1020,444.162,3603.240,2579.663,1
1021,889.930,5719.847,2588.949,1
1022,383.923,1347.007,2587.751,1
1023,670.259,5040.577,2590.217,1
1024,213.246,264.553,2587.898,1
1025,162.244,1631.064,2587.016,1
1026,451.390,4334.098,2588.739,1
1027,645.360,3509.295,2601.504,1
1028,593.956,4437.988,2605.715,1
1029,234.530,3880.931,2601.763,1
1030,225.695,2058.647,2604.972,1
1031,218.868,2908.397,2607.209,1
1032,663.833,5448.816,2615.090,1
1033,164.251,2710.322,2612.853,1
1034,606.004,4063.865,2622.225,1
1035,77.106,4991.128,2615.125,1
1036,231.317,5710.463,2629.770,1
1037,426.893,4509.731,2635.194,1
1038,364.646,2962.239,2636.961,1
1039,161.440,1227.301,2637.229,1
1040,157.424,301.588,2640.608,1
1041,248.184,2902.289,2644.659,1
1042,102.808,4420.786,2638.783,1
1043,617.650,4841.492,2651.267,1
1044,724.474,5594.168,2650.967,1
1045,266.256,1080.979,2650.189,1
1046,663.431,4657.002,2660.836,1
1047,269.067,792.967,2660.017,1
1048,239.349,1022.792,2661.577,1
1049,761.019,4139.839,2673.060,1
1050,409.223,2704.059,2676.359,1
1051,295.974,1182.513,2675.245,1
1052,470.667,2664.200,2678.212,1
1053,748.971,5147.527,2683.738,1
1054,329.708,1612.593,2687.689,1
1055,532.914,3403.597,2689.946,1
1056,354.205,3241.118,2687.974,1
1057,393.561,1559.625,2693.519,1
1058,771.460,4261.880,2701.339,1
1059,950.972,5345.274,2705.020,1
1060,284.328,495.071,2700.828,1
1061,324.889,3425.879,2704.836,1
1062,628.091,3979.179,2712.011,1
1063,702.386,4840.321,2712.575,1
1064,226.900,3479.636,2711.764,1
1065,252.200,1506.059,2712.673,1
1066,1190.321,5084.043,2728.694,1
1067,140.156,920.458,2714.318,1
1068,292.360,1479.985,2719.442,1
1069,113.249,1097.313,2716.411,1
1070,136.943,2016.171,2717.465,1
1071,313.644,2389.297,2721.035,1
1072,383.521,1313.589,2730.178,1
1073,441.752,3665.736,2726.418,1
1074,312.038,2480.656,2729.569,1
1075,477.896,2522.958,2731.906,1
1076,497.975,2647.436,2733.178,1
1077,386.734,1542.154,2742.570,1
1078,518.456,2985.247,2742.939,1
1079,385.931,3413.931,2741.086,1
1080,851.778,5459.703,2748.488,1
1081,301.195,1483.986,2741.064,1
1082,675.881,4230.852,2751.347,1
1083,229.310,197.683,2750.528,1
1084,488.337,5033.754,2755.324,1
1085,868.244,5143.973,2759.273,1
1086,179.110,1135.001,2754.982,1
1087,348.984,1885.649,2765.227,1
1088,471.068,3535.713,2767.379,1
1089,442.154,2199.743,2771.201,1
1090,381.915,2552.133,2770.098,1
1091,953.783,4945.068,2775.165,1
1092,246.578,1063.246,2769.813,1
1093,272.682,1119.191,2773.748,1
1094,503.597,3334.124,2777.007,1
1095,518.858,4386.971,2778.915,1
1096,671.463,5249.803,2782.551,1
1097,359.827,4159.105,2787.200,1
1098,252.200,2057.670,2788.871,1
1099,214.451,1040.801,2792.072,1
1100,332.519,1467.864,2794.029,1
1101,277.501,213.755,2797.540,1
1102,128.108,864.329,2799.519,1
1103,464.241,3385.096,2810.344,1
1104,455.406,2914.516,2807.881,1
1105,208.025,1954.930,2804.830,1
1106,138.148,3712.972,2803.497,1
1107,233.727,1156.951,2810.634,1
1108,529.701,2557.554,2819.288,1
1109,238.546,976.158,2814.508,1
1110,418.861,1776.206,2817.692,1
1111,723.269,4170.423,2822.218,1
1112,134.132,1121.026,2816.381,1
1113,251.397,2752.779,2817.809,1
1114,162.244,482.046,2820.198,1
1115,374.285,2834.189,2826.835,1
1116,353.000,2601.198,2827.066,1
1117,141.762,1179.293,2830.991,1
1118,146.581,268.850,2833.112,1
1119,641.745,5597.815,2843.923,1
1120,480.305,3882.922,2843.186,1
1121,289.147,2737.761,2844.872,1
1122,278.304,2399.783,2844.270,1
1123,430.508,5217.678,2849.401,1
1124,459.824,2141.615,2850.956,1
1125,1554.968,5642.157,2868.042,1
1126,635.320,4053.515,2859.220,1
1127,302.399,580.240,2857.189,1
1128,412.837,3367.232,2868.470,1
1129,227.703,702.641,2870.987,1
1130,329.306,4649.757,2872.986,1
1131,375.088,2391.269,2880.485,1
1132,248.988,1932.562,2880.845,1
1133,218.868,470.145,2882.430,1
1134,960.209,5552.341,2890.799,1
1135,531.307,1649.318,2890.221,1
1136,277.099,120.326,2890.716,1
1137,298.785,5262.603,2890.746,1
1138,1211.204,5830.329,2900.866,1
1139,466.651,1531.728,2896.533,1
1140,77.106,1620.643,2890.486,1
1141,191.560,912.494,2896.610,1
1142,688.732,4960.840,2908.180,1
1143,340.952,3001.025,2901.739,1
1144,226.900,1236.533,2905.596,1
1145,150.196,2263.642,2905.885,1
1146,609.216,2642.955,2921.202,1
1147,259.831,724.030,2919.063,1
1148,453.800,3597.676,2925.931,1
1149,673.471,5134.469,2929.735,1
1150,773.869,4502.667,2935.650,1
1151,278.705,2207.799,2930.048,1
1152,812.824,3313.695,2942.777,1
1153,306.415,3015.042,2939.019,1
1154,106.824,85.218,2937.010,1
1155,722.064,4611.383,2947.910,1
1156,795.957,4326.409,2948.453,1
1157,508.417,3278.840,2950.299,1
1158,827.281,4997.031,2952.820,1
1159,469.462,3524.268,2949.819,1
1160,629.296,4132.629,2955.722,1
1161,616.847,3851.375,2958.393,1
1162,499.180,3626.294,2958.766,1
1163,101.201,597.486,2964.064,1
1164,191.158,750.574,2971.270,1
1165,506.810,1614.814,2979.539,1
1166,987.918,4858.863,2978.481,1
1167,1094.341,5096.644,2980.948,1
1168,582.310,3421.443,2979.014,1
1169,604.397,4735.161,2981.661,1
1170,189.150,346.205,2977.753,1
1171,345.370,2983.909,2983.932,1
1172,951.775,5790.001,2995.996,1
1173,896.355,5941.235,2991.502,1
1174,258.626,628.224,2987.580,1
1175,226.498,80.619,2986.074,1
1176,387.136,1471.753,2993.246,1
1177,576.687,3524.402,2996.542,1
1178,55.420,999.302,2986.219,1
1179,264.248,1948.085,2993.501,1
1180,131.722,2223.685,2998.601,1
1181,457.816,3020.488,2998.956,1
1182,561.828,3869.701,3004.543,1
1183,300.391,1257.723,3008.971,1
1184,157.424,2609.050,3012.262,1
1185,450.186,4147.665,3017.716,1
1186,281.517,1651.507,3028.414,1
1187,121.683,181.473,3021.167,1
1188,217.262,266.573,3027.644,1
1189,151.802,1447.777,3029.325,1
1190,104.013,2060.520,3029.240,1
1191,514.440,2997.548,3039.965,1
1192,291.155,3893.732,3035.779,1
1193,593.153,4814.907,3052.475,1
1194,53.412,2364.845,3047.102,1
1195,342.157,1073.432,3059.022,1
1196,1048.157,5480.050,3066.563,1
1197,336.535,2499.191,3069.961,1
1198,577.892,3551.957,3075.133,1
1199,198.788,1925.598,3072.970,1
1200,465.446,4358.848,3080.408,1
1201,106.021,1054.000,3078.271,1
1202,1143.737,5007.372,3096.069,1
1203,405.207,3075.222,3092.210,1
1204,110.438,1040.934,3088.998,1
1205,174.693,322.235,3091.433,1
1206,723.670,4496.948,3101.915,1
1207,437.736,2316.306,3100.660,1
1208,344.968,3144.466,3100.598,1
1209,550.985,4681.721,3101.753,1
1210,1060.205,4942.689,3108.762,1
1211,477.092,2685.807,3103.407,1
1212,379.104,3641.784,3102.913,1
1213,710.418,5133.490,3107.653,1
1214,695.960,5411.731,3110.515,1
1215,283.123,1283.852,3112.128,1
1216,233.727,1339.114,3109.745,1
1217,418.460,3573.560,3115.359,1
1218,316.054,3342.275,3118.618,1
1219,869.047,5272.129,3127.291,1
1220,152.605,1036.935,3122.328,1
1221,297.580,1962.633,3133.727,1
1222,513.637,3978.390,3138.103,1
1223,871.457,4858.091,3144.516,1
1224,157.023,632.906,3135.356,1
1225,213.647,3551.355,3140.937,1
1226,232.121,3184.055,3143.185,1
1227,797.965,4568.686,3153.525,1
1228,1812.389,5187.760,3158.972,1
1229,446.571,783.167,3155.354,1
1230,182.725,994.920,3145.611,1
1231,344.968,3371.362,3150.170,1
1232,151.802,1198.817,3147.784,1
1233,62.247,408.829,3156.043,1
1234,404.002,2217.007,3164.474,1
1235,366.654,2277.748,3162.344,1
1236,567.852,4636.896,3166.447,1
1237,212.041,4115.610,3166.806,1
1238,641.745,4085.739,3175.298,1
1239,297.580,1886.837,3177.896,1
1240,294.769,2015.721,3191.419,1
1241,373.883,2168.949,3194.161,1
1242,408.420,4012.270,3194.654,1
1243,277.902,1516.709,3198.279,1
1244,410.026,3713.911,3201.796,1
1245,861.417,4462.064,3205.386,1
1246,867.441,5733.109,3206.460,1
1247,264.650,96.803,3201.626,1
1248,466.249,2595.805,3206.321,1
1249,199.592,672.642,3203.671,1
1250,330.511,3097.061,3207.920,1
1251,300.391,3295.111,3205.631,1
1252,654.596,4341.170,3220.868,1
1253,233.727,196.956,3213.274,1
1254,55.420,922.687,3210.113,1
1255,1554.566,3890.706,3228.882,1
1256,1212.409,4391.864,3228.549,1
1257,271.477,2034.111,3221.700,1
1258,317.660,2673.627,3222.745,1
1259,261.839,3434.289,3221.923,1
1260,867.441,5897.701,3228.119,1
1261,587.932,4816.669,3232.687,1
1262,302.801,786.402,3237.780,1
1263,408.420,3246.873,3241.223,1
1264,624.075,3829.555,3245.437,1
1265,404.002,3004.599,3248.432,1
1266,579.097,863.795,3255.064,1
1267,192.765,1128.196,3247.259,1
1268,259.027,1503.978,3249.381,1
1269,468.659,1671.289,3250.469,1
1270,206.017,314.090,3250.771,1
1271,382.718,814.510,3253.755,1
1272,420.468,3112.919,3256.453,1
1273,667.046,4309.714,3260.410,1
1274,345.771,3043.607,3258.277,1
1275,1055.386,5382.201,3269.142,1
1276,402.396,2228.569,3271.320,1
1277,345.771,2689.624,3272.944,1
1278,176.701,2525.111,3272.949,1
1279,184.331,897.566,3278.561,1
1280,479.502,3412.773,3282.758,1
1281,120.879,1066.002,3280.077,1
1282,200.395,1975.400,3280.475,1
1283,202.403,2927.266,3281.385,1
1284,221.679,2486.491,3290.624,1
1285,791.540,3934.569,3297.448,1
1286,384.324,3600.523,3300.906,1
1287,324.889,1960.962,3299.087,1
1288,496.770,3243.550,3309.744,1
1289,527.291,4619.509,3307.763,1
1290,846.959,4956.948,3316.086,1
1291,469.864,3857.988,3316.790,1
1292,363.040,5226.440,3331.006,1
1293,336.133,1383.969,3336.171,1
1294,442.957,3939.016,3340.607,1
1295,425.688,2220.917,3344.369,1
1296,491.550,2911.999,3345.069,1
1297,200.395,815.599,3347.442,1
1298,789.933,5465.628,3349.480,1
1299,523.677,3890.005,3349.379,1
1300,216.860,46.327,3355.003,1
1301,264.248,3178.193,3355.294,1
1302,1362.203,5790.395,3367.303,1
1303,216.860,2984.649,3361.940,1
1304,237.743,2666.771,3370.288,1
1305,311.234,1759.218,3374.810,1
1306,219.671,975.530,3378.743,1
1307,200.796,1417.796,3378.932,1
1308,228.105,1621.752,3382.010,1
1309,679.495,5462.385,3385.763,1
1310,65.058,724.890,3379.853,1
1311,230.916,1159.739,3382.808,1
1312,201.198,1276.559,3384.880,1
1313,72.688,352.651,3392.960,1
1314,128.911,663.256,3396.188,1
1315,216.860,129.327,3399.474,1
1316,220.876,1465.593,3398.834,1
1317,364.245,3138.265,3404.306,1
1318,307.219,1582.456,3415.657,1
1319,246.176,1019.843,3415.006,1
1320,261.437,3025.953,3415.623,1
1321,242.964,2623.402,3426.322,1
1322,288.344,2194.276,3444.694,1
1323,730.096,4194.028,3454.073,1
1324,306.014,3505.487,3450.439,1
1325,229.711,4158.061,3448.208,1
1326,295.572,1768.617,3452.397,1
1327,303.604,2390.036,3454.172,1
1328,307.219,2968.109,3454.168,1
1329,497.975,5138.409,3457.885,1
1330,193.166,32.504,3459.247,1
1331,316.455,2608.957,3459.816,1
1332,77.106,4487.537,3453.316,1
1333,154.212,4515.955,3453.429,1
1334,169.874,1625.242,3461.552,1
1335,492.353,4312.259,3469.471,1
1336,760.215,5027.129,3475.488,1
1337,106.021,481.085,3473.298,1
1338,531.709,3020.381,3477.360,1
1339,653.392,1914.915,3479.441,1
1340,228.105,650.035,3478.173,1
1341,199.190,1689.277,3477.446,1
1342,321.274,1334.125,3482.319,1
1343,132.927,2044.401,3479.716,1
1344,310.833,2486.801,3486.744,1
1345,677.889,1499.810,3498.809,1
1346,393.159,3221.247,3492.923,1
1347,113.651,1458.734,3489.031,1
1348,236.538,2541.833,3492.580,1
1349,346.575,3725.566,3492.974,1
1350,134.132,1076.275,3492.741,1
1351,300.793,1389.837,3495.583,1
1352,279.107,4127.860,3500.728,1
1353,723.670,4855.842,3505.405,1
1354,157.826,2073.383,3502.816,1
1355,183.126,1573.540,3510.969,1
1356,281.115,2891.608,3513.660,1
1357,1086.710,5254.788,3523.214,1
1358,741.742,4527.238,3526.917,1
1359,317.660,1818.559,3539.383,1
1360,377.899,983.693,3535.593,1
1361,248.184,923.898,3540.883,1
1362,273.886,760.464,3542.692,1
1363,163.850,158.295,3545.036,1
1364,184.733,279.746,3547.588,1
1365,957.397,6145.695,3556.403,1
1366,534.119,96.636,3565.202,1
1367,179.512,217.597,3555.487,1
1368,526.488,3693.864,3560.628,1
1369,437.335,4310.777,3563.141,1
1370,289.950,3132.490,3569.852,1
1371,86.744,4274.797,3570.495,1
1372,367.859,2923.863,3577.749,1
1373,1712.794,5533.483,3593.390,1
1374,171.882,1023.199,3576.169,1
1375,1663.398,4328.996,3594.965,1
1376,510.826,774.046,3591.380,1
1377,466.249,3819.755,3586.440,1
1378,455.808,3954.480,3587.103,1
1379,721.261,3786.599,3591.362,1
1380,555.805,4259.564,3599.111,1
1381,1058.599,5190.334,3601.637,1
1382,328.905,1076.310,3592.950,1
1383,226.097,1881.171,3591.222,1
1384,257.421,434.700,3597.696,1
1385,458.217,4040.296,3605.274,1
1386,336.535,2194.961,3605.107,1
1387,110.840,1814.317,3608.923,1
1388,236.137,1705.500,3610.938,1
1389,523.276,4000.844,3618.299,1
1390,646.565,4577.174,3619.344,1
1391,517.653,2652.653,3623.665,1
1392,1221.646,5062.936,3627.704,1
1393,326.495,3025.354,3630.709,1
1394,160.236,1941.537,3629.809,1
1395,1445.734,4378.127,3647.405,1
1396,169.472,366.923,3633.344,1
1397,178.709,3484.332,3641.219,1
1398,209.230,1043.722,3645.072,1
1399,326.897,3788.020,3644.768,1
1400,981.493,4867.026,3652.687,1
1401,238.145,201.407,3650.634,1
1402,586.727,2930.467,3658.751,1
1403,545.765,3204.853,3653.607,1
1404,442.957,3716.040,3657.454,1
1405,558.214,4625.173,3659.835,1
1406,1112.814,6041.039,3665.569,1
1407,242.161,336.700,3657.830,1
1408,292.761,2775.419,3657.294,1
1409,240.554,888.007,3659.300,1
1410,199.592,2325.579,3657.297,1
1411,326.093,2550.827,3662.354,1
1412,754.995,5107.754,3666.730,1
1413,230.113,2245.606,3660.749,1
